hashed_author,first_name,name_key
hep-ph|Chao|Kuang-Ta,Kuang-Ta,kuang-ta
nucl-th|Xiao|Bo-Wen,Bo-Wen,bo-wen
math|Shachar|Asaf,Asaf,asaf
physics|Berrill|Mark A.,Mark A.,mark
cs|Wang|Wenshuo,Wenshuo,wenshuo
cond-mat|Fang|Sheng,Sheng,sheng
physics|Moore|Wyatt,Wyatt,wyatt
math|Ma|Jie,Jie,jie
physics|Guan|Jun,Jun,jun
hep-lat|Gustafson|Erik,Erik,erik
quant-ph|Nandkishore|Rahul,Rahul,rahul
eess|Yoshioka|Hidekazu,Hidekazu,hidekazu
cond-mat|Majewski|Jacek A.,Jacek A.,jacek
math|Nkiet|Guy Martial,Guy Martial,guy
astro-ph|Kato|Daiji,Daiji,daiji
astro-ph|Knabenhans|Mischa,Mischa,mischa
math|Hamel|Andreas H,Andreas H,andreas
physics|Kumar|Kuppusamy Senthil,Kuppusamy Senthil,kuppusamy
astro-ph|Xu|Lixin,Lixin,lixin
cond-mat|Tkatchenko|Alexandre,Alexandre,alexandre
quant-ph|Feng|Lei,Lei,lei
math|Bengtsson|Ingemar,Ingemar,ingemar
astro-ph|Guzmán|Andrés E.,Andrés E.,andrés
math|Fish|Alexander,Alexander,alexander
physics|Heinz|Tony F.,Tony F.,tony
cond-mat|Wang|Derek S.,Derek S.,derek
quant-ph|Liu|Yu-xi,Yu-xi,yu-xi
physics|Segal|Dvira,Dvira,dvira
nucl-th|Strikman|Mark,Mark,mark
astro-ph|Giunti|Carlo,Carlo,carlo
astro-ph|Martinez|Arturo O.,Arturo O.,arturo
cs|Ueter|Niklas,Niklas,niklas
hep-th|Benvenuti|Sergio,Sergio,sergio
cs|Liu|Hao,Hao,hao
eess|Luo|Chao,Chao,chao
astro-ph|Possenti|Andrea,Andrea,andrea
cond-mat|Pakhira|Srimanta,Srimanta,srimanta
physics|Shu|Chi-Wang,Chi-Wang,chi-wang
math|Campos|Marcelo,Marcelo,marcelo
hep-ex|Ilten|Philip,Philip,philip
cond-mat|Bhattacharjee|Subhro,Subhro,subhro
quant-ph|Xu|Xue-xiang,Xue-xiang,xue-xiang
astro-ph|Carson|Joseph C.,Joseph C.,joseph
cs|Basu|Amitabh,Amitabh,amitabh
quant-ph|Dayan|Barak,Barak,barak
math|Martin|Ryan R.,Ryan R.,ryan
math|Lóczi|Lajos,Lajos,lajos
math|Mukherjee|Sujoy,Sujoy,sujoy
cond-mat|Auerbach|Assa,Assa,assa
hep-ex|Zheng|Dongqin,Dongqin,dongqin
cs|Diehl|Moritz,Moritz,moritz
math|Polterovich|Iosif,Iosif,iosif
astro-ph|Blumer|Harsha,Harsha,harsha
cond-mat|Guo|Guo-Ping,Guo-Ping,guo-ping
physics|Wong|Chee Wei,Chee Wei,chee
math|Da Prato|Giuseppe,Giuseppe,giuseppe
quant-ph|Grimaudo|Roberto,Roberto,roberto
math|Jensen|Arne,Arne,arne
hep-lat|Roelfs|Martin,Martin,martin
hep-ex|Adam|Thomas,Thomas,thomas
cond-mat|You|Jing-Yang,Jing-Yang,jing-yang
math-ph|Hussin|Véronique,Véronique,véronique
hep-ph|Zeng|Yu-Pan,Yu-Pan,yu-pan
quant-ph|Malpani|Priya,Priya,priya
cs|Kovács|Mihály,Mihály,mihály
econ|Hegerty|Scott W.,Scott W.,scott
cs|Razlaw|Jan,Jan,jan
eess|Wang|Yongqiang,Yongqiang,yongqiang
cond-mat|Ding|Mingnan,Mingnan,mingnan
physics|Roy|Ajit K.,Ajit K.,ajit
cond-mat|Dahmen|David,David,david
cs|Moss|David J.,David J.,david
cs|Elks|Carl R.,Carl R.,carl
cs|Yavuz|Attila A.,Attila A.,attila
math|Xu|Liwei,Liwei,liwei
physics|Lin|Chuandong,Chuandong,chuandong
cond-mat|Saha|Sudip Kumar,Sudip Kumar,sudip
nlin|Lepri|Stefano,Stefano,stefano
nucl-th|Maruyama|Toshiki,Toshiki,toshiki
astro-ph|Yi|Hee-Weon,Hee-Weon,hee-weon
physics|Katsumi|Ryota,Ryota,ryota
stat|Wiesel|Johannes,Johannes,johannes
hep-ph|Huovinen|Pasi,Pasi,pasi
gr-qc|Salzano|Vincenzo,Vincenzo,vincenzo
quant-ph|Lu|Yong-Heng,Yong-Heng,yong-heng
math|Bluhm|Andreas,Andreas,andreas
cond-mat|Williams|Oliver A.,Oliver A.,oliver
math|Noce|Marialaura,Marialaura,marialaura
physics|Tavakoli|Meysam,Meysam,meysam
astro-ph|Ginat|Yonadav Barry,Yonadav Barry,yonadav
hep-ph|Jaiswal|Amaresh,Amaresh,amaresh
eess|Amini|Mohammad Reza,Mohammad Reza,mohammad
astro-ph|Banerjee|Robi,Robi,robi
hep-ex|Dvorak|Martin,Martin,martin
astro-ph|Thiemann|Heidi B.,Heidi B.,heidi
cond-mat|Mohapatra|Shubhajyoti,Shubhajyoti,shubhajyoti
hep-ph|Burkardt|Matthias,Matthias,matthias
math|Dossou-Olory|Audace Amen Vioutou,Audace Amen Vioutou,audace
math|Zhang|Xin,Xin,xin
astro-ph|Stompor|Radek,Radek,radek
quant-ph|Green|Jonathan,Jonathan,jonathan
cs|Yang|Zhongliang,Zhongliang,zhongliang
hep-ph|Helenius|Ilkka,Ilkka,ilkka
cs|Suchý|Ondřej,Ondřej,ondřej
hep-ex|Liu|Chia-Wei,Chia-Wei,chia-wei
quant-ph|Lindner|Netanel H.,Netanel H.,netanel
cond-mat|Segal|Dvira,Dvira,dvira
cond-mat|Shao|Shu-Heng,Shu-Heng,shu-heng
math|Chen|Zhi,Zhi,zhi
physics|Cao|Wei,Wei,wei
math|Tokmagambetov|Niyaz,Niyaz,niyaz
astro-ph|Emig|Kimberly L.,Kimberly L.,kimberly
nucl-th|Iqbal|Shahin,Shahin,shahin
math-ph|Rademacher|Simone,Simone,simone
math|Dudek|Andrzej,Andrzej,andrzej
astro-ph|Givans|Jahmour J.,Jahmour J.,jahmour
cs|Kraus|Johannes,Johannes,johannes
cs|Virgile|Virgélot,Virgélot,virgélot
astro-ph|de Elía|Gonzalo C.,Gonzalo C.,gonzalo
cond-mat|Balakrishnan|Geetha,Geetha,geetha
cond-mat|Ge|Li,Li,li
hep-ex|Cheng|Yaping,Yaping,yaping
astro-ph|Hassani|Farbod,Farbod,farbod
cs|Manurangsi|Pasin,Pasin,pasin
astro-ph|Nordlander|Thomas,Thomas,thomas
math|Faustmann|Markus,Markus,markus
q-bio|Kaigala|Govind V.,Govind V.,govind
eess|Li|Yan,Yan,yan
cond-mat|Borgonovi|Fausto,Fausto,fausto
eess|Wirth|Fabian,Fabian,fabian
cs|Uhlen|Kjetil,Kjetil,kjetil
hep-ph|de Brito|Gustavo P.,Gustavo P.,gustavo
astro-ph|Kreisch|Christina D.,Christina D.,christina
cond-mat|Bunin|Guy,Guy,guy
astro-ph|Mursula|Kalevi,Kalevi,kalevi
gr-qc|Guerrero|Merce,Merce,merce
physics|Dhand|Ish,Ish,ish
cs|Arulraj|Joy,Joy,joy
hep-th|Jusinskas|Renann Lipinski,Renann Lipinski,renann
eess|Borsoi|Ricardo Augusto,Ricardo Augusto,ricardo
hep-ex|Raidal|Martti,Martti,martti
cond-mat|Panfil|Miłosz,Miłosz,miłosz
q-bio|Zaikin|Alexey,Alexey,alexey
cond-mat|Belik|Alexei A.,Alexei A.,alexei
gr-qc|Louko|Jorma,Jorma,jorma
hep-ph|Nautiyal|Vivek Kumar,Vivek Kumar,vivek
physics|Junot|Gaspard,Gaspard,gaspard
math|Lei|Wenyu,Wenyu,wenyu
quant-ph|Carnio|Edoardo G.,Edoardo G.,edoardo
hep-ph|Zhang|Yang,Yang,yang
q-bio|Vidybida|Alexander,Alexander,alexander
physics|Balaprakash|Prasanna,Prasanna,prasanna
astro-ph|Zhao|Lily L.,Lily L.,lily
stat|Rufibach|Kaspar,Kaspar,kaspar
cond-mat|Yang|Yi-feng,Yi-feng,yi-feng
math-ph|Buttà|Paolo,Paolo,paolo
physics|Kläui|Mathias,Mathias,mathias
cond-mat|Olsthoorn|Bart,Bart,bart
stat|Maraj|Aida,Aida,aida
cond-mat|Guarín-Zapata|Nicolás,Nicolás,nicolás
physics|Pierre-Louis|Olivier,Olivier,olivier
math|Ferme|Jasmina,Jasmina,jasmina
hep-ex|Li|Yu-Feng,Yu-Feng,yu-feng
math|Chen|Shaoshi,Shaoshi,shaoshi
physics|Chapman|Walter G.,Walter G.,walter
cond-mat|Khoeini|Farhad,Farhad,farhad
math|Hansberg|Adriana,Adriana,adriana
cs|Subedi|Pradeep,Pradeep,pradeep
cs|Lu|Rongxing,Rongxing,rongxing
gr-qc|Simidzija|Petar,Petar,petar
cond-mat|Russo|Saverio,Saverio,saverio
cond-mat|Lv|Jian,Jian,jian
math|Ghitza|Alexandru,Alexandru,alexandru
math|Porta|Mauro,Mauro,mauro
astro-ph|Udry|Stephane,Stephane,stephane
quant-ph|Brandão|Igor,Igor,igor
cs|Huang|Yang,Yang,yang
gr-qc|Lu|Jhih-Rong,Jhih-Rong,jhih-rong
astro-ph|De Pontieu|Bart,Bart,bart
physics|Laha|Arnab,Arnab,arnab
physics|Ratner|Daniel,Daniel,daniel
hep-th|Xiao|Yikang,Yikang,yikang
cs|Varaiya|Pravin,Pravin,pravin
astro-ph|Stanford|Spencer A.,Spencer A.,spencer
physics|Politano|Antonio,Antonio,antonio
quant-ph|Yan|Zeng-Quan,Zeng-Quan,zeng-quan
cs|Picci|Giorgio,Giorgio,giorgio
stat|Rinaldo|Alessandro,Alessandro,alessandro
physics|Zhu|Shi-Ning,Shi-Ning,shi-ning
physics|Pandey|Deepak,Deepak,deepak
math|Woerdeman|Hugo J.,Hugo J.,hugo
hep-ex|Li|Tianjun,Tianjun,tianjun
math-ph|Joshi|Nalini,Nalini,nalini
astro-ph|Yang|Huiqin,Huiqin,huiqin
hep-lat|Mendes|Tereza,Tereza,tereza
hep-ph|Fritzsch|Harald,Harald,harald
math|Shen|Qiang,Qiang,qiang
hep-ex|Jing|Xiaoping,Xiaoping,xiaoping
cs|Mandrescu|Eugen,Eugen,eugen
physics|Karr|Jean-Philippe,Jean-Philippe,jean-philippe
math|Rivin|Igor,Igor,igor
q-bio|Guo|Yike,Yike,yike
cond-mat|Strangi|Giuseppe,Giuseppe,giuseppe
math|Wang|Changyou,Changyou,changyou
physics|Srinivasan|Kartik,Kartik,kartik
physics|Tavanashad|Vahid,Vahid,vahid
cond-mat|Jakubczyk|Pawel,Pawel,pawel
cs|Yu|Wei,Wei,wei
math|Ruhstorfer|Lucas,Lucas,lucas
physics|Rakich|Peter T.,Peter T.,peter
astro-ph|Corasaniti|Pier-Stefano,Pier-Stefano,pier-stefano
math|Amini|Mostafa,Mostafa,mostafa
cs|Abrão|Taufik,Taufik,taufik
hep-ph|Castaño-Yepes|Jorge David,Jorge David,jorge
physics|Stilgoe|Alexander B.,Alexander B.,alexander
gr-qc|Gizbert-Studnicki|Jakub,Jakub,jakub
math-ph|Eckstein|Michał,Michał,michał
cond-mat|Kamp|Martin,Martin,martin
hep-ph|Maltman|Kim,Kim,kim
cs|Kompatscher|Michael,Michael,michael
astro-ph|Chaurasia|Swami Vivekanandji,Swami Vivekanandji,swami
astro-ph|Tokovinin|Andrei,Andrei,andrei
cond-mat|Takigawa|Masashi,Masashi,masashi
hep-ph|Chattopadhyay|Subhasis,Subhasis,subhasis
cond-mat|Kundu|Anupam,Anupam,anupam
physics|Dix-Matthews|Benjamin P.,Benjamin P.,benjamin
quant-ph|Cormick|Cecilia,Cecilia,cecilia
quant-ph|Stefszky|Michael,Michael,michael
math|Stuvard|Salvatore,Salvatore,salvatore
cond-mat|Okamoto|Hiroshi,Hiroshi,hiroshi
quant-ph|Teh|Run Yan,Run Yan,run
astro-ph|Tian|Hao,Hao,hao
quant-ph|Hait|Diptarka,Diptarka,diptarka
quant-ph|Kuramochi|Yui,Yui,yui
astro-ph|Vogel|Stuart N.,Stuart N.,stuart
nlin|Krishnaswami|Govind S.,Govind S.,govind
cond-mat|Bäuerle|Christopher,Christopher,christopher
math|Zini|Modjtaba Shokrian,Modjtaba Shokrian,modjtaba
math|Hur|Karyn Le,Karyn Le,karyn
cs|Sato|Tetsuya,Tetsuya,tetsuya
cond-mat|Tsubota|Makoto,Makoto,makoto
math|Fujimura|Masayo,Masayo,masayo
physics|Gallotti|Riccardo,Riccardo,riccardo
stat|Kurisu|Daisuke,Daisuke,daisuke
quant-ph|Duncan|Ross,Ross,ross
astro-ph|Murai|Kai,Kai,kai
q-fin|Deng|Zhu,Zhu,zhu
astro-ph|Ferré-Mateu|Anna,Anna,anna
hep-ex|Foldenauer|Patrick,Patrick,patrick
astro-ph|Friberg|Per,Per,per
hep-th|Hull|Chris,Chris,chris
math|Moshayedi|Nima,Nima,nima
quant-ph|Batchelor|Murray T.,Murray T.,murray
astro-ph|Ren|Bin,Bin,bin
hep-ph|Quirós|Mariano,Mariano,mariano
astro-ph|Goeke|Robert F.,Robert F.,robert
nucl-ex|Gonzalez|Victor,Victor,victor
math|Liu|Gang,Gang,gang
astro-ph|Askar|Abbas,Abbas,abbas
math|Towers|David A.,David A.,david
eess|Chen|Jie,Jie,jie
astro-ph|Gail|Hans-Peter,Hans-Peter,hans-peter
math|Fernando|Kasun,Kasun,kasun
hep-th|Mück|Wolfgang,Wolfgang,wolfgang
cond-mat|Nachtergaele|Bruno,Bruno,bruno
cs|Tygert|Mark,Mark,mark
nlin|Picozzi|Antonio,Antonio,antonio
hep-ph|You|Yi-Zhuang,Yi-Zhuang,yi-zhuang
math|Sun|Kai,Kai,kai
physics|Gagliardi|Luca,Luca,luca
math|Kishk|Mustafa A.,Mustafa A.,mustafa
hep-ph|Samanta|Subhasis,Subhasis,subhasis
eess|Li|Ang,Ang,ang
hep-ex|Sushkov|Alexander O.,Alexander O.,alexander
cond-mat|Rossi|Francesca,Francesca,francesca
math|Beluhov|Nikolai,Nikolai,nikolai
cond-mat|Arab|Arian,Arian,arian
hep-ex|Nagai|Yoshikazu,Yoshikazu,yoshikazu
astro-ph|Rantakyrö|Fredrik T.,Fredrik T.,fredrik
physics|Park|Serang,Serang,serang
quant-ph|Tsurumaru|Toyohiro,Toyohiro,toyohiro
cs|Camtepe|Seyit,Seyit,seyit
astro-ph|Liu|JiFeng,JiFeng,jifeng
astro-ph|Khosroshahi|Habib G.,Habib G.,habib
cs|Haunschild|Robin,Robin,robin
nucl-th|Drago|Alessandro,Alessandro,alessandro
astro-ph|Kuehn|Kyler,Kyler,kyler
hep-ph|Gavai|Rajiv V.,Rajiv V.,rajiv
math|Minian|Elias Gabriel,Elias Gabriel,elias
astro-ph|Chesley|Steven R.,Steven R.,steven
cond-mat|Johanns|Paul,Paul,paul
math|Huang|Kuang,Kuang,kuang
cond-mat|Hoffmann|Matthias C.,Matthias C.,matthias
astro-ph|Simpson|Jeffrey D.,Jeffrey D.,jeffrey
cs|Bures|Miroslav,Miroslav,miroslav
gr-qc|Zahariade|George,George,george
stat|Zhang|Qi,Qi,qi
cs|Welsh|James S.,James S.,james
hep-lat|Herdoíza|Gregorio,Gregorio,gregorio
cs|Li|Yuzhou,Yuzhou,yuzhou
cs|Wiefling|Stephan,Stephan,stephan
math|Nazarov|Fedor,Fedor,fedor
quant-ph|Wang|Xiangyu,Xiangyu,xiangyu
cond-mat|Hippalgaonkar|Kedar,Kedar,kedar
cs|Jakobovic|Domagoj,Domagoj,domagoj
math-ph|Cunden|Fabio Deelan,Fabio Deelan,fabio
hep-ph|Katz|Sandor D.,Sandor D.,sandor
math|Chen|Qile,Qile,qile
math|Gao|Anningzhe,Anningzhe,anningzhe
cond-mat|Stratakis|Emmanuel,Emmanuel,emmanuel
physics|Scholler|Jules,Jules,jules
hep-ph|Keitel|Christoph H.,Christoph H.,christoph
astro-ph|Tang|Zehao,Zehao,zehao
eess|Caines|Peter E.,Peter E.,peter
astro-ph|Melchior|Peter,Peter,peter
cs|Panangaden|Prakash,Prakash,prakash
physics|Cole|Daniel C.,Daniel C.,daniel
cs|Brandt|Sebastian,Sebastian,sebastian
math|Caluya|Kenneth F.,Kenneth F.,kenneth
astro-ph|Kataria|Sandeep Kumar,Sandeep Kumar,sandeep
hep-th|Siringo|Fabio,Fabio,fabio
cs|Zhang|Jiexiong,Jiexiong,jiexiong
math|Obradovic|Milutin,Milutin,milutin
physics|Stark|Henning,Henning,henning
math|Raibekas|Artem,Artem,artem
quant-ph|Zhang|Wei-Jun,Wei-Jun,wei-jun
physics|Wu|Bin,Bin,bin
cs|Ferronato|Massimiliano,Massimiliano,massimiliano
astro-ph|Fabrycky|Daniel C.,Daniel C.,daniel
hep-ph|Signer|Adrian,Adrian,adrian
hep-ph|Zhou|Dai-Mei,Dai-Mei,dai-mei
cond-mat|Pal|Arijeet,Arijeet,arijeet
math|Favacchio|Giuseppe,Giuseppe,giuseppe
math|Pazuki|Fabien,Fabien,fabien
cs|van Goor|Pieter,Pieter,pieter
math|Duc|Luu Hoang,Luu Hoang,luu
cond-mat|Yu|Jia,Jia,jia
math|Steuding|Jörn,Jörn,jörn
quant-ph|Pappalardi|Silvia,Silvia,silvia
cs|Tanguy|Arnaud,Arnaud,arnaud
cs|Krishnaswamy|Srinivasan,Srinivasan,srinivasan
cs|Lin|Xuan,Xuan,xuan
astro-ph|Singh|Saurabh,Saurabh,saurabh
cs|Cheng|Yao,Yao,yao
math|Huang|Xiaoqi,Xiaoqi,xiaoqi
physics|Zhang|Teng,Teng,teng
astro-ph|Rey|Martin P.,Martin P.,martin
cs|Ran|Bin,Bin,bin
cond-mat|Xu|Hong-Ze,Hong-Ze,hong-ze
astro-ph|Kennea|Jamie A.,Jamie A.,jamie
cs|Li|Xian,Xian,xian
cs|Zhao|Lin,Lin,lin
math|Pal|Jagannath,Jagannath,jagannath
math|Su|Weijie J.,Weijie J.,weijie
quant-ph|Lee|Seung-Woo,Seung-Woo,seung-woo
q-bio|Gross|Thilo,Thilo,thilo
cond-mat|Li|Yufan,Yufan,yufan
astro-ph|Viero|Marco P.,Marco P.,marco
quant-ph|Solanki|Parvinder,Parvinder,parvinder
physics|Zhang|Sheng,Sheng,sheng
astro-ph|Rybizki|Jan,Jan,jan
physics|Liu|Chuang,Chuang,chuang
physics|Rueda-Ramírez|Andrés M.,Andrés M.,andrés
math|LeFloch|Philippe G.,Philippe G.,philippe
physics|Abouraddy|Ayman F.,Ayman F.,ayman
physics|Wang|Zhimin,Zhimin,zhimin
cond-mat|Wong|Bryan M.,Bryan M.,bryan
math|Nam|Nguyen Mau,Nguyen Mau,nguyen
cs|Briand|Lionel C.,Lionel C.,lionel
cs|McEwen|Jason D.,Jason D.,jason
astro-ph|Montaña|Alfredo,Alfredo,alfredo
math|de la Ossa|Xenia,Xenia,xenia
eess|Ziolkowski|Cezary,Cezary,cezary
math|Boldin|Michael,Michael,michael
math|Stein|Manuel S.,Manuel S.,manuel
math|Zagorodnyuk|Sergey M.,Sergey M.,sergey
eess|Nugroho|Sebastian A.,Sebastian A.,sebastian
physics|Peixoto|Tiago P.,Tiago P.,tiago
math|Chousionis|Vasileios,Vasileios,vasileios
cond-mat|Alicea|Jason,Jason,jason
eess|Hou|Yunhe,Yunhe,yunhe
physics|Peng|Haiping,Haiping,haiping
stat|Goldenshluger|Alexander,Alexander,alexander
cond-mat|Garcia-Hernandez|Mar,Mar,mar
math|Molchanova|Anastasia,Anastasia,anastasia
physics|Weiss|David S.,David S.,david
cs|de Marina|Hector Garcia,Hector Garcia,hector
cs|Buchanan|William J,William J,william
cs|Gilad|Amir,Amir,amir
eess|Ma|Yao,Yao,yao
eess|Ilmoniemi|Risto J.,Risto J.,risto
cs|Zhao|Huan,Huan,huan
eess|Ferrante|Francesco,Francesco,francesco
physics|De Regis|Michele,Michele,michele
physics|Turduev|Mirbek,Mirbek,mirbek
cs|Stadler|Peter F.,Peter F.,peter
astro-ph|Li|Di,Di,di
math|Pong|Ting Kei,Ting Kei,ting
physics|Shi|Yaocheng,Yaocheng,yaocheng
math|Damm|Tobias,Tobias,tobias
math|Bianchi|Pascal,Pascal,pascal
math|Ho|Wei,Wei,wei
math|Panagopoulos|Athanasios D.,Athanasios D.,athanasios
cs|Calzavara|Stefano,Stefano,stefano
q-bio|Castillo-Chavez|Carlos,Carlos,carlos
physics|Biferale|Luca,Luca,luca
math|Mastrostefano|Daniele,Daniele,daniele
eess|Loh|Tian Hong,Tian Hong,tian
astro-ph|Jóhannesson|Guðlaugur,Guðlaugur,guðlaugur
eess|Choi|Thomas,Thomas,thomas
hep-th|Schenk|Sebastian,Sebastian,sebastian
hep-th|Hampton|Shaun,Shaun,shaun
physics|Wang|Xiaoqing,Xiaoqing,xiaoqing
math|Welzl|Emo,Emo,emo
stat|Shao|Jun,Jun,jun
cs|Duan|Zhiyao,Zhiyao,zhiyao
astro-ph|Lee|Seokho,Seokho,seokho
cond-mat|Wegscheider|Werner,Werner,werner
math|Xu|Tian,Tian,tian
math|Khavkine|Igor,Igor,igor
eess|Willert|Volker,Volker,volker
cond-mat|Yu|Guodong,Guodong,guodong
math|Lee|Melissa,Melissa,melissa
physics|Cloos|Martijn A.,Martijn A.,martijn
math|Ugolini|Sara,Sara,sara
stat|Zhang|Zhengwu,Zhengwu,zhengwu
cs|Wang|Zhongjie,Zhongjie,zhongjie
cond-mat|Agudo-Canalejo|Jaime,Jaime,jaime
hep-ex|Figueroa|Nataniel L.,Nataniel L.,nataniel
math|Choi|Young-Pil,Young-Pil,young-pil
astro-ph|Salvati|Laura,Laura,laura
astro-ph|Pan|Gaofeng,Gaofeng,gaofeng
cond-mat|Wu|Jian,Jian,jian
nlin|Edmonds|Matthew,Matthew,matthew
cs|Tagliavini|Giuseppe,Giuseppe,giuseppe
cond-mat|Wei|Mian,Mian,mian
hep-ph|Karbstein|Felix,Felix,felix
cond-mat|Geibel|Christoph,Christoph,christoph
math|Wu|Li,Li,li
cond-mat|Fujisawa|Kazunori,Kazunori,kazunori
cs|Mao|Ying,Ying,ying
astro-ph|Ebelke|Garrett,Garrett,garrett
hep-ph|Khyllep|Wompherdeiki,Wompherdeiki,wompherdeiki
q-bio|Boddupalli|Nibodh,Nibodh,nibodh
astro-ph|Groves|Brent,Brent,brent
astro-ph|Andrews|Jennifer E.,Jennifer E.,jennifer
cs|Torresen|Jim,Jim,jim
astro-ph|Bietenholz|Michael F.,Michael F.,michael
cs|Möller|Sebastian,Sebastian,sebastian
physics|Jeannin|Mathieu,Mathieu,mathieu
eess|DeLellis|Pietro,Pietro,pietro
hep-th|Oz|Yaron,Yaron,yaron
gr-qc|Zahn|Jochen,Jochen,jochen
math-ph|Warzel|Simone,Simone,simone
cond-mat|Mueller|Thomas,Thomas,thomas
astro-ph|Wollack|Edward J.,Edward J.,edward
math|Kružík|Martin,Martin,martin
hep-th|Konechny|Anatoly,Anatoly,anatoly
hep-ph|Todarello|Elisa,Elisa,elisa
astro-ph|Wibig|Tadeusz,Tadeusz,tadeusz
stat|Nott|David J.,David J.,david
quant-ph|Economou|Sophia E.,Sophia E.,sophia
cond-mat|Nepal|Niraj K.,Niraj K.,niraj
astro-ph|Chen|Yu-Peng,Yu-Peng,yu-peng
cond-mat|Huang|Zhao,Zhao,zhao
astro-ph|Rosa-González|Daniel,Daniel,daniel
cond-mat|Chen|Chuang,Chuang,chuang
cs|Kobayashi|Yasuaki,Yasuaki,yasuaki
cond-mat|Rodríguez-Laguna|Javier,Javier,javier
gr-qc|Giacomini|Alex,Alex,alex
cs|Zetzsche|Georg,Georg,georg
gr-qc|Choudhury|Shibendu Gupta,Shibendu Gupta,shibendu
cs|Zorzi|Michele,Michele,michele
gr-qc|Linnemann|Niels,Niels,niels
math|Witzel|Stefan,Stefan,stefan
cs|Kelley|Patrick Gage,Patrick Gage,patrick
astro-ph|Chen|Yanmei,Yanmei,yanmei
cond-mat|Wadati|Hiroki,Hiroki,hiroki
eess|Li|Yinan,Yinan,yinan
astro-ph|He|Min,Min,min
cs|Meira|Wagner,Wagner,wagner
math|Arafa|Ahmed,Ahmed,ahmed
nucl-ex|Gazit|Doron,Doron,doron
hep-ex|McFayden|Josh,Josh,josh
cond-mat|Hirose|Yuhei,Yuhei,yuhei
hep-ph|Yokokura|Ryo,Ryo,ryo
physics|Morozova|Anna,Anna,anna
physics|Nair|Pradeep R.,Pradeep R.,pradeep
cs|Sarkale|Yugandhar,Yugandhar,yugandhar
astro-ph|Hasinger|Günther,Günther,günther
nucl-th|Liu|Yu-xin,Yu-xin,yu-xin
gr-qc|Sami|Heba,Heba,heba
cs|Klausner|Lukas Daniel,Lukas Daniel,lukas
astro-ph|Zoghbi|Abderahmen,Abderahmen,abderahmen
hep-th|Gherghetta|Tony,Tony,tony
quant-ph|Dizdarevic|Daniel,Daniel,daniel
nlin|Gershenson|Carlos,Carlos,carlos
physics|Yan|Huirong,Huirong,huirong
cond-mat|Samuelsson|Peter,Peter,peter
eess|Hu|Xiaoyan,Xiaoyan,xiaoyan
math|Jain|Shobhit,Shobhit,shobhit
math|Lim|Mikyoung,Mikyoung,mikyoung
math|Strohmer|Thomas,Thomas,thomas
cs|Tsunoo|Emiru,Emiru,emiru
cs|Ernst|Gidon,Gidon,gidon
physics|Tang|Ming,Ming,ming
hep-ex|Yuan|Ziyi,Ziyi,ziyi
math|Luo|Zhilin,Zhilin,zhilin
physics|Dulitz|Katrin,Katrin,katrin
astro-ph|Chung|Dongwoo,Dongwoo,dongwoo
cond-mat|Larciprete|Rosanna,Rosanna,rosanna
math|Marzouk|Cyril,Cyril,cyril
math|Yuan|Allen,Allen,allen
astro-ph|Chilingarian|Igor V.,Igor V.,igor
astro-ph|Yurchenko|Sergey N.,Sergey N.,sergey
hep-ph|Omura|Yuji,Yuji,yuji
cond-mat|Yang|Le,Le,le
math|Benvenuto|Federico,Federico,federico
cond-mat|Qian|Tiezheng,Tiezheng,tiezheng
hep-ph|Martin|Adam,Adam,adam
cs|Zhou|Shenggao,Shenggao,shenggao
cond-mat|Zhu|Heyuan,Heyuan,heyuan
astro-ph|Deng|Hui,Hui,hui
cond-mat|Iemmo|Laura,Laura,laura
cs|Sula|Erixhen,Erixhen,erixhen
cond-mat|Chshiev|Mairbek,Mairbek,mairbek
physics|Stock|Matthias Raphael,Matthias Raphael,matthias
math|Perkins|Will,Will,will
math|Boyadzhiev|Khristo N.,Khristo N.,khristo
cond-mat|Gornyi|Igor V.,Igor V.,igor
cs|Bramas|Bérenger,Bérenger,bérenger
quant-ph|Thapliyal|Himanshu,Himanshu,himanshu
cs|Flanagan|Mark F.,Mark F.,mark
nucl-ex|Huss|Alexander,Alexander,alexander
cond-mat|Cho|Jun-Hyung,Jun-Hyung,jun-hyung
nucl-th|Brodsky|Stanley J.,Stanley J.,stanley
cs|Kawecki|Ellya L.,Ellya L.,ellya
astro-ph|Bengochea|Gabriel R.,Gabriel R.,gabriel
physics|Rosti|Marco Edoardo,Marco Edoardo,marco
physics|Bongrand|Mathieu,Mathieu,mathieu
physics|Herrmann|Sven,Sven,sven
cs|Roy|Kaushik,Kaushik,kaushik
physics|Paul|Alexander C.,Alexander C.,alexander
astro-ph|Leedom|Jacob M.,Jacob M.,jacob
astro-ph|van der Marel|Roeland P.,Roeland P.,roeland
astro-ph|Eadie|Gwendolyn,Gwendolyn,gwendolyn
physics|White|Ronald D.,Ronald D.,ronald
nucl-th|Stephanov|Mikhail,Mikhail,mikhail
physics|Wonsak|Bjoern,Bjoern,bjoern
cs|Mai|Van Sy,Van Sy,van
physics|Jagadish|Chennupati,Chennupati,chennupati
cond-mat|Surace|Jacopo,Jacopo,jacopo
math|Lucia|Angelo,Angelo,angelo
q-bio|Chavez|Mario,Mario,mario
cs|Kent|Robert E.,Robert E.,robert
