hashed_author,first_name,name_key,gender,probability,count,gender_final
astro-ph|Rahvar|Sohrab,Sohrab,sohrab,male,0.98,7980.0,male
nucl-th|Myo|Takayuki,Takayuki,takayuki,male,1.0,5152.0,male
math|Vilalta|Eduard,Eduard,eduard,male,1.0,59997.0,male
quant-ph|Rehman|Junaid ur,Junaid ur,junaid,male,0.99,33794.0,male
cs|Huang|Fei,Fei,fei,male,0.54,4960.0,male
astro-ph|de Marchi|Guido,Guido,guido,male,1.0,105972.0,male
quant-ph|Hofer-Szabó|Gábor,Gábor,gábor,male,0.99,22270.0,male
cond-mat|van Roekeghem|Ambroise,Ambroise,ambroise,male,0.96,2011.0,male
cond-mat|Zhang|Kaixuan,Kaixuan,kaixuan,male,0.59,109.0,male
hep-ex|Budano|Antonio,Antonio,antonio,male,0.99,1711651.0,male
quant-ph|Landman|Jonas,Jonas,jonas,male,0.99,159436.0,male
eess|Mårtensson|Jonas,Jonas,jonas,male,0.99,159436.0,male
quant-ph|Wudarski|Filip,Filip,filip,male,0.99,91252.0,male
math|Gamayun|Oleksandr,Oleksandr,oleksandr,male,1.0,15120.0,male
math|Pogudin|Gleb,Gleb,gleb,male,0.99,7351.0,male
quant-ph|Zhang|Yang,Yang,yang,male,0.58,16025.0,male
cs|Begovic|Erna,Erna,erna,female,0.99,23093.0,female
cond-mat|Papadopoulos|Nikos,Nikos,nikos,male,0.99,51345.0,male
math-ph|Siedentop|Heinz,Heinz,heinz,male,1.0,35715.0,male
cs|Kurths|Jürgen,Jürgen,jürgen,male,1.0,50839.0,male
cond-mat|Ozoliņš|Vidvuds,Vidvuds,vidvuds,male,0.67,1.0,male
nucl-ex|Mishnayot|Yonatan,Yonatan,yonatan,male,0.99,14258.0,male
cond-mat|Laurati|Marco,Marco,marco,male,1.0,1343806.0,male
hep-lat|Chen|Ying,Ying,ying,female,0.88,14972.0,female
astro-ph|Wang|Zhen,Zhen,zhen,male,0.85,10254.0,male
cs|Rohrer|Elias,Elias,elias,male,0.99,172477.0,male
cond-mat|Tian|Tian,Tian,tian,male,0.65,4250.0,male
cs|Lajoie|Pierre-Yves,Pierre-Yves,pierre-yves,male,0.99,3894.0,male
cs|Maheshwari|Anil,Anil,anil,male,0.99,212204.0,male
astro-ph|Mason|Brian S.,Brian S.,brian,male,1.0,860476.0,male
cond-mat|Matos-Abiague|Alex,Alex,alex,male,0.95,1668776.0,male
eess|Heittola|Toni,Toni,toni,female,0.54,251988.0,female
cs|Wang|Hao,Hao,hao,male,0.87,6408.0,male
cond-mat|Popov|Andrey M.,Andrey M.,andrey,male,0.99,64646.0,male
cs|Zhou|Huiyang,Huiyang,huiyang,male,0.51,35.0,male
astro-ph|Miller|Jon M.,Jon M.,jon,male,0.99,301029.0,male
quant-ph|Modak|Sujoy K.,Sujoy K.,sujoy,male,0.98,1139.0,male
stat|Chen|Xiao,Xiao,xiao,female,0.56,10119.0,female
math|Mafi|Amir,Amir,amir,male,0.97,345251.0,male
nucl-th|Schmidt|Ivan,Ivan,ivan,male,0.99,698976.0,male
cs|Lauradoux|Cédric,Cédric,cédric,male,0.99,151080.0,male
gr-qc|Li|Bao-An,Bao-An,bao-an,male,0.6,3.0,male
cs|Gupta|Gopal,Gopal,gopal,male,0.98,53965.0,male
physics|Barbastathis|George,George,george,male,0.99,673257.0,male
cond-mat|Zarif|Mahdi,Mahdi,mahdi,male,0.97,121070.0,male
physics|Abert|Claas,Claas,claas,male,0.99,630.0,male
cs|Kesner|Delia,Delia,delia,female,0.99,76809.0,female
eess|Barros|Michael Taynnan,Michael Taynnan,michael,male,1.0,2538090.0,male
math|Bischoff|Francis,Francis,francis,male,0.88,124756.0,male
math|Wachsmuth|Daniel,Daniel,daniel,male,0.99,2473313.0,male
math|Ge|Ning,Ning,ning,female,0.72,4776.0,female
cond-mat|Sahu|Manas Ranjan,Manas Ranjan,manas,male,0.99,16650.0,male
cond-mat|Lu|Jianfeng,Jianfeng,jianfeng,male,0.94,408.0,male
cs|Bak|Stanley,Stanley,stanley,male,0.99,95031.0,male
hep-th|Terning|John,John,john,male,1.0,2693029.0,male
astro-ph|Shupe|David L.,David L.,david,male,1.0,3494330.0,male
math|Kazempour|Jalal,Jalal,jalal,male,0.97,59062.0,male
cs|Misra|Pranabendu,Pranabendu,pranabendu,male,0.75,2.0,male
gr-qc|Yu|Hang,Hang,hang,female,0.83,13210.0,female
quant-ph|Magrini|Lorenzo,Lorenzo,lorenzo,male,1.0,301736.0,male
cond-mat|Vargiamidis|Vassilios,Vassilios,vassilios,male,1.0,1169.0,male
math|Thorngren|Ryan,Ryan,ryan,male,0.99,645936.0,male
astro-ph|Davies|Rebecca L.,Rebecca L.,rebecca,female,1.0,492291.0,female
eess|Kang|Hong-Goo,Hong-Goo,hong-goo,,0.0,0.0,unknown
math|Delmas|Jean-François,Jean-François,jean-françois,male,0.99,15351.0,male
astro-ph|Asai|Ayumi,Ayumi,ayumi,female,0.98,5289.0,female
math|Barthe|Franck,Franck,franck,male,0.99,176691.0,male
math|Aeron|Shuchin,Shuchin,shuchin,female,0.75,14.0,female
cs|Balaz|Igor,Igor,igor,male,1.0,221197.0,male
math|Bhatnagar|Gaurav,Gaurav,gaurav,male,1.0,118627.0,male
physics|Wiecha|Peter R.,Peter R.,peter,male,1.0,1352696.0,male
cs|Li|Yong,Yong,yong,male,0.73,18716.0,male
astro-ph|Weiss|Werner W.,Werner W.,werner,male,1.0,69228.0,male
physics|Roques-Carmes|Charles,Charles,charles,male,1.0,575070.0,male
cs|Zhang|Qiaosheng,Qiaosheng,qiaosheng,male,0.71,5.0,male
eess|Aichner|Robert,Robert,robert,male,1.0,1568940.0,male
nucl-th|De|Sudipan,Sudipan,sudipan,male,0.8,3.0,male
gr-qc|Bosso|Pasquale,Pasquale,pasquale,male,0.99,129480.0,male
math|Movassagh|Ramis,Ramis,ramis,male,0.96,3734.0,male
math|Okawa|Yuya,Yuya,yuya,male,0.79,3328.0,male
nucl-th|Winn|Michael,Michael,michael,male,1.0,2538090.0,male
hep-ex|Poluektov|Anton,Anton,anton,male,0.99,157039.0,male
astro-ph|Gallagher|John S.,John S.,john,male,1.0,2693029.0,male
math|Sotirov|Renata,Renata,renata,female,1.0,241813.0,female
math|Coville|Jérôme,Jérôme,jérôme,male,0.99,209630.0,male
math|Mazzucchelli|Marco,Marco,marco,male,1.0,1343806.0,male
cs|Oleynikova|Helen,Helen,helen,female,1.0,376172.0,female
eess|Wu|Guoyuan,Guoyuan,guoyuan,male,0.83,22.0,male
physics|Wester|Roland,Roland,roland,male,1.0,166615.0,male
physics|Zheng|Guoan,Guoan,guoan,male,0.91,20.0,male
eess|Seshadri|Ravi,Ravi,ravi,male,0.99,230899.0,male
astro-ph|Su|Jiangtao,Jiangtao,jiangtao,male,0.97,88.0,male
quant-ph|Horvath|Sebastian P.,Sebastian P.,sebastian,male,1.0,498966.0,male
hep-th|Singh|Parampreet,Parampreet,parampreet,male,0.75,79.0,male
cs|Alexeev|Yuri,Yuri,yuri,male,0.61,44856.0,male
stat|Zhang|Bo,Bo,bo,male,0.77,33097.0,male
cs|Coutino|Mario,Mario,mario,male,0.99,1031252.0,male
physics|Chen|Yuyao,Yuyao,yuyao,female,0.76,68.0,female
cond-mat|Zhu|Xiaoyang,Xiaoyang,xiaoyang,male,0.58,243.0,male
physics|Kerswell|Rich R.,Rich R.,rich,male,0.99,114409.0,male
quant-ph|León-Montiel|Roberto de J.,Roberto de J.,roberto,male,1.0,988421.0,male
eess|Han|Huimei,Huimei,huimei,female,0.97,92.0,female
cond-mat|Ding|Xiaxin,Xiaxin,xiaxin,female,0.7,8.0,female
cs|Fox|Dieter,Dieter,dieter,male,1.0,55503.0,male
math|Li|Yulong,Yulong,yulong,male,0.97,211.0,male
hep-ex|Zeng|Zhi,Zhi,zhi,male,0.65,3411.0,male
math|DeBiasio|Louis,Louis,louis,male,0.99,228524.0,male
hep-th|Pretorius|Frans,Frans,frans,male,0.99,56435.0,male
cond-mat|Li|Yaodong,Yaodong,yaodong,male,0.93,53.0,male
math|Xu|Zhe,Zhe,zhe,male,0.75,1561.0,male
cs|Rizoiu|Marian-Andrei,Marian-Andrei,marian-andrei,male,0.8,3.0,male
cond-mat|Deshpande|Abhinav,Abhinav,abhinav,male,1.0,30183.0,male
quant-ph|Nagy|Roland,Roland,roland,male,1.0,166615.0,male
astro-ph|Hornschemeier|Ann,Ann,ann,female,0.99,362870.0,female
astro-ph|Fulda|Paul,Paul,paul,male,1.0,1471548.0,male
q-bio|Calvo|Juan G.,Juan G.,juan,male,0.99,2145368.0,male
hep-lat|Shrock|Robert,Robert,robert,male,1.0,1568940.0,male
math|Li|Ze,Ze,ze,male,0.93,24581.0,male
math|Yang|Hui,Hui,hui,female,0.88,30943.0,female
cond-mat|Coppersmith|Susan N.,Susan N.,susan,female,1.0,661486.0,female
cond-mat|Nakamura|Shuji,Shuji,shuji,male,0.99,1470.0,male
nucl-ex|Weber|Adrian,Adrian,adrian,male,0.99,301169.0,male
cond-mat|Young|Andrea F.,Andrea F.,andrea,female,0.69,1681597.0,female
nucl-ex|Bosnar|Damir,Damir,damir,male,0.99,25193.0,male
gr-qc|Wetterich|Christof,Christof,christof,male,1.0,10370.0,male
cs|Hutter|Marco,Marco,marco,male,1.0,1343806.0,male
astro-ph|Chirenti|Cecilia,Cecilia,cecilia,female,1.0,306089.0,female
hep-lat|Seiler|Erhard,Erhard,erhard,male,1.0,3437.0,male
math|Seifert|Christian,Christian,christian,male,0.99,926346.0,male
math|Sepúlveda|Avelio,Avelio,avelio,male,0.89,26.0,male
cond-mat|Cordova|Clay,Clay,clay,male,0.99,29340.0,male
gr-qc|Moitra|Upamanyu,Upamanyu,upamanyu,male,0.96,21.0,male
physics|Pflüger|Mika,Mika,mika,male,0.68,47335.0,male
hep-ex|Diaz|Marco,Marco,marco,male,1.0,1343806.0,male
gr-qc|Alsing|Paul M.,Paul M.,paul,male,1.0,1471548.0,male
physics|Najmudin|Zulfikar,Zulfikar,zulfikar,male,0.97,3368.0,male
astro-ph|Tosti|Gino,Gino,gino,male,0.99,84376.0,male
cs|Guo|Yu,Yu,yu,female,0.51,21594.0,female
cs|Ji|Yusheng,Yusheng,yusheng,male,0.91,126.0,male
hep-ph|Ingles|Kevin,Kevin,kevin,male,1.0,1276301.0,male
cs|Rivera|Gonzalo,Gonzalo,gonzalo,male,1.0,165111.0,male
nlin|Olmi|Simona,Simona,simona,female,0.99,230177.0,female
quant-ph|Pirandola|Stefano,Stefano,stefano,male,1.0,399957.0,male
hep-ex|Olshevskiy|Alexander,Alexander,alexander,male,1.0,645315.0,male
astro-ph|Thomson|Robert R.,Robert R.,robert,male,1.0,1568940.0,male
cs|Steinbrecher|Ivo,Ivo,ivo,male,0.98,35329.0,male
cs|Ewert|Stephan D.,Stephan D.,stephan,male,1.0,110965.0,male
math|Adhikary|Avik Ranjan,Avik Ranjan,avik,male,1.0,3386.0,male
hep-th|Lukowski|Tomasz,Tomasz,tomasz,male,1.0,174379.0,male
cs|Pauly|Dirk,Dirk,dirk,male,1.0,125479.0,male
cond-mat|Yan|Bo,Bo,bo,male,0.77,33097.0,male
math|Liotta|Giuseppe,Giuseppe,giuseppe,male,0.99,689947.0,male
cs|Bhattacharyya|Arnab,Arnab,arnab,male,1.0,9913.0,male
hep-ph|Battaglia|Nicholas,Nicholas,nicholas,male,1.0,296413.0,male
math|Lan|Guanghui,Guanghui,guanghui,male,0.88,98.0,male
astro-ph|Izard|Albert,Albert,albert,male,0.99,281951.0,male
astro-ph|Pereira|Jonas P.,Jonas P.,jonas,male,0.99,159436.0,male
math|Raedschelders|Theo,Theo,theo,male,0.98,70053.0,male
math|Raskin|Sam,Sam,sam,male,0.9,647976.0,male
eess|Hodge|Bri-Mathias,Bri-Mathias,bri-mathias,,0.0,0.0,unknown
cs|Lee|Seo-Hyun,Seo-Hyun,seo-hyun,female,0.67,7.0,female
cs|Hamdi|Mounir,Mounir,mounir,male,0.98,90573.0,male
cond-mat|Teranishi|Shingo,Shingo,shingo,male,1.0,3179.0,male
cond-mat|Manyali|George S.,George S.,george,male,0.99,673257.0,male
math|Odake|Satoru,Satoru,satoru,male,1.0,3026.0,male
cond-mat|Tran|Minh-Tien,Minh-Tien,minh-tien,male,0.67,1.0,male
math|Texier|Benjamin,Benjamin,benjamin,male,1.0,464369.0,male
hep-th|Ruba|Błażej,Błażej,błażej,male,1.0,2867.0,male
cs|Feng|Zhe,Zhe,zhe,male,0.75,1561.0,male
cs|Nover|Alexander,Alexander,alexander,male,1.0,645315.0,male
cond-mat|Moessner|Roderich,Roderich,roderich,male,0.99,270.0,male
q-fin|Strittmatter|Anthony,Anthony,anthony,male,1.0,804478.0,male
math|Haji-Ali|Abdul-Lateef,Abdul-Lateef,abdul-lateef,male,0.96,89.0,male
hep-th|Anderson|Paul R.,Paul R.,paul,male,1.0,1471548.0,male
quant-ph|Antezza|Mauro,Mauro,mauro,male,1.0,278576.0,male
cs|Chen|Chao-Yu,Chao-Yu,chao-yu,male,0.67,4.0,male
astro-ph|Harko|Tiberiu,Tiberiu,tiberiu,male,0.99,1809.0,male
hep-ph|Zhang|Hong-Hao,Hong-Hao,hong-hao,,0.0,0.0,unknown
cond-mat|Zhao|Bing,Bing,bing,male,0.8,12991.0,male
stat|Han|Dong,Dong,dong,male,0.95,23171.0,male
math|Bouanani|Faissal El,Faissal El,faissal,male,0.98,5148.0,male
stat|Dellaportas|Petros,Petros,petros,male,0.99,16558.0,male
astro-ph|Neyrinck|Mark,Mark,mark,male,1.0,1379584.0,male
hep-th|Gorbenko|Victor,Victor,victor,male,1.0,942372.0,male
cond-mat|Nie|Simin,Simin,simin,female,0.97,5246.0,female
cs|Deb|Kalyanmoy,Kalyanmoy,kalyanmoy,male,0.8,3.0,male
math|Poncin|Norbert,Norbert,norbert,male,1.0,79513.0,male
cs|Chan|Jesse,Jesse,jesse,male,0.98,182499.0,male
cs|Mengersen|Kerrie,Kerrie,kerrie,female,0.99,15053.0,female
astro-ph|Jurua|Edward,Edward,edward,male,1.0,326682.0,male
math|Genra|Naoki,Naoki,naoki,male,0.98,2670.0,male
astro-ph|Lehébel|Antoine,Antoine,antoine,male,0.99,181959.0,male
hep-ph|Ma|Zhi-Lei,Zhi-Lei,zhi-lei,,0.0,0.0,unknown
math|Sylvan|Zachary,Zachary,zachary,male,1.0,108229.0,male
astro-ph|Nakashima|Shinya,Shinya,shinya,male,0.97,1508.0,male
hep-th|Lacombe|Osmin,Osmin,osmin,male,0.98,1692.0,male
physics|Toyoshima|Morio,Morio,morio,male,0.97,370.0,male
hep-th|Singh|Tejinder P.,Tejinder P.,tejinder,male,0.81,909.0,male
cond-mat|Matsumoto|Masataka,Masataka,masataka,male,1.0,1237.0,male
physics|Toscano|Alessandro,Alessandro,alessandro,male,1.0,567590.0,male
physics|Liu|Yongtao,Yongtao,yongtao,male,0.95,59.0,male
math|Jiang|Rain,Rain,rain,male,0.51,7474.0,male
cond-mat|Cavagna|Andrea,Andrea,andrea,female,0.69,1681597.0,female
math|Hyde|Trevor,Trevor,trevor,male,1.0,127501.0,male
math|Sanjuán|Miguel A. F.,Miguel A. F.,miguel,male,1.0,1042724.0,male
physics|Yang|Yue,Yue,yue,female,0.67,4790.0,female
eess|Cubuktepe|Murat,Murat,murat,male,0.98,486203.0,male
math|Grimm|Thomas W.,Thomas W.,thomas,male,1.0,1246668.0,male
physics|Block|Michael,Michael,michael,male,1.0,2538090.0,male
quant-ph|Hao|Ze-Yan,Ze-Yan,ze-yan,,0.0,0.0,unknown
quant-ph|Galda|Alexey,Alexey,alexey,male,1.0,30980.0,male
astro-ph|Zampieri|Luca,Luca,luca,male,0.97,444096.0,male
cond-mat|Zhu|Xie-Gang,Xie-Gang,xie-gang,,0.0,0.0,unknown
math|Massri|César,César,césar,male,1.0,440605.0,male
astro-ph|Davelaar|Jordy,Jordy,jordy,male,0.99,28269.0,male
stat|Challet|Damien,Damien,damien,male,1.0,157527.0,male
astro-ph|Park|Chan,Chan,chan,male,0.61,45762.0,male
quant-ph|Lin|Pei-Sheng,Pei-Sheng,pei-sheng,,0.0,0.0,unknown
quant-ph|Zibar|Darko,Darko,darko,male,0.99,25523.0,male
cs|Rajan|Raj Thilak,Raj Thilak,raj,male,0.97,202589.0,male
eess|Roald|Line,Line,line,female,0.95,15538.0,female
hep-th|Chen|Yifan,Yifan,yifan,male,0.56,1150.0,male
math|Teramoto|Keisuke,Keisuke,keisuke,male,1.0,4934.0,male
stat|Nicolae|Dan,Dan,dan,male,0.99,552930.0,male
cs|Dubut|Jérémy,Jérémy,jérémy,male,1.0,359216.0,male
cs|Jiang|Yuncheng,Yuncheng,yuncheng,male,0.79,31.0,male
hep-ex|Sun|Quan,Quan,quan,male,0.87,3399.0,male
cond-mat|Hart|Judy N.,Judy N.,judy,female,1.0,257197.0,female
nlin|Valeri|Daniele,Daniele,daniele,male,0.91,230584.0,male
hep-ph|Datta|Saumen,Saumen,saumen,male,0.9,61.0,male
physics|London|Richard A.,Richard A.,richard,male,1.0,1164111.0,male
eess|Skelton|Robert E.,Robert E.,robert,male,1.0,1568940.0,male
astro-ph|Severgnini|Paola,Paola,paola,female,0.99,514227.0,female
cs|Stinis|Panos,Panos,panos,male,0.99,16081.0,male
math|Zhang|Wenlong,Wenlong,wenlong,male,0.99,219.0,male
quant-ph|Dittel|Christoph,Christoph,christoph,male,1.0,89527.0,male
astro-ph|Tsukagoshi|Takashi,Takashi,takashi,male,1.0,14948.0,male
math|Gassner|Gregor J.,Gregor J.,gregor,male,1.0,24298.0,male
hep-ph|Mahapatra|Subhash,Subhash,subhash,male,0.97,11072.0,male
astro-ph|Deustua|Susana E.,Susana E.,susana,female,0.99,286020.0,female
hep-th|Delcamp|Clement,Clement,clement,male,0.99,94704.0,male
cs|Buvoli|Tommaso,Tommaso,tommaso,male,1.0,69578.0,male
hep-ph|Yin|Wen,Wen,wen,female,0.62,11031.0,female
cond-mat|Wei|Wei,Wei,wei,male,0.69,20650.0,male
hep-ph|Andersen|Jeppe R.,Jeppe R.,jeppe,male,0.99,2152.0,male
astro-ph|O'Connor|Brendan,Brendan,brendan,male,1.0,79890.0,male
cs|Zhou|Xiang,Xiang,xiang,male,0.9,9605.0,male
hep-th|Hassan|Mohammad,Mohammad,mohammad,male,0.99,794243.0,male
math|Buliga|Marius,Marius,marius,male,0.99,113307.0,male
hep-ph|Iocco|Fabio,Fabio,fabio,male,1.0,540438.0,male
math|Arditti|Laura,Laura,laura,female,0.99,1746703.0,female
gr-qc|Karmakar|Purnendu,Purnendu,purnendu,male,0.98,209.0,male
physics|Langbein|Wolfgang,Wolfgang,wolfgang,male,1.0,95661.0,male
physics|Shur|Michael S.,Michael S.,michael,male,1.0,2538090.0,male
gr-qc|Porto|Rafael A.,Rafael A.,rafael,male,1.0,637217.0,male
physics|Landi|Giovanni E.,Giovanni E.,giovanni,male,0.99,500596.0,male
eess|Leitinger|Erik,Erik,erik,male,0.99,283358.0,male
cs|Jha|Sanjay,Sanjay,sanjay,male,0.99,198698.0,male
math|Ionescu|Alexandru D.,Alexandru D.,alexandru,male,0.99,49556.0,male
math|Antezana|Jorge,Jorge,jorge,male,1.0,1254599.0,male
math|Malicki|Maciej,Maciej,maciej,male,1.0,88068.0,male
physics|Neshev|Dragomir N.,Dragomir N.,dragomir,male,0.73,2424.0,male
astro-ph|Leifer|Stephanie,Stephanie,stephanie,female,1.0,725257.0,female
nucl-th|Elfner|Hannah,Hannah,hannah,female,1.0,278486.0,female
cs|Gorshkov|Alexey V.,Alexey V.,alexey,male,1.0,30980.0,male
math|Dai|Xianzhe,Xianzhe,xianzhe,male,0.9,27.0,male
cond-mat|Nikuni|Tetsuro,Tetsuro,tetsuro,male,1.0,960.0,male
quant-ph|Hastings|Matthew B.,Matthew B.,matthew,male,1.0,653743.0,male
astro-ph|Guo|Huai-Ke,Huai-Ke,huai-ke,,0.0,0.0,unknown
cs|Kumar|Amit,Amit,amit,male,0.94,65180.0,male
hep-ph|Guha|Atanu,Atanu,atanu,male,0.99,741.0,male
math|Allamigeon|Xavier,Xavier,xavier,male,0.99,188753.0,male
quant-ph|Liu|Chu-Feng,Chu-Feng,chu-feng,,0.0,0.0,unknown
math|Castorena|Abel,Abel,abel,male,0.99,134629.0,male
math|Xi|Wenfei,Wenfei,wenfei,male,0.58,71.0,male
gr-qc|Gannouji|Radouane,Radouane,radouane,male,0.98,8658.0,male
hep-th|Reis|Tomas,Tomas,tomas,male,0.99,232130.0,male
cond-mat|Grundmann|Marius,Marius,marius,male,0.99,113307.0,male
cond-mat|Freire|Hermann,Hermann,hermann,male,0.99,31057.0,male
cond-mat|Malinowski|Gregory,Gregory,gregory,male,1.0,214586.0,male
cs|Badsha|Shahriar,Shahriar,shahriar,male,0.99,7692.0,male
gr-qc|Rodríguez|Evelyn,Evelyn,evelyn,female,1.0,218660.0,female
cs|Zelazo|Daniel,Daniel,daniel,male,0.99,2473313.0,male
astro-ph|Vernet|Joël,Joël,joël,male,0.99,423403.0,male
hep-ph|Iwamoto|Sho,Sho,sho,female,0.53,10412.0,female
hep-ph|Rozen|Yoram,Yoram,yoram,male,0.99,4079.0,male
stat|Xue|Lingzhou,Lingzhou,lingzhou,female,0.86,5.0,female
math|Binz|Tim,Tim,tim,male,1.0,566236.0,male
cond-mat|Collins|David M.,David M.,david,male,1.0,3494330.0,male
physics|Liu|Tian,Tian,tian,male,0.65,4250.0,male
astro-ph|Buzard|Cam,Cam,cam,male,0.62,10374.0,male
cond-mat|Medenjak|Marko,Marko,marko,male,0.99,120189.0,male
math|Alves|Hirley,Hirley,hirley,female,0.59,27.0,female
cs|Hindle|Abram,Abram,abram,male,0.98,10266.0,male
hep-th|Gizbert-Studnicki|Jakub,Jakub,jakub,male,1.0,123406.0,male
math|Cao|Xiaodong,Xiaodong,xiaodong,male,0.87,554.0,male
gr-qc|Senatore|Leonardo,Leonardo,leonardo,male,1.0,428185.0,male
physics|Basu|Saptarshi,Saptarshi,saptarshi,male,0.96,287.0,male
astro-ph|Liuzzo|Elisabetta,Elisabetta,elisabetta,female,1.0,82534.0,female
quant-ph|Kang|Haijun,Haijun,haijun,male,0.94,178.0,male
astro-ph|Kalita|Boris S.,Boris S.,boris,male,0.99,113812.0,male
astro-ph|Longeard|Nicolas,Nicolas,nicolas,male,1.0,595111.0,male
hep-th|Kuchynka|Martin,Martin,martin,male,0.99,1095850.0,male
astro-ph|Vincent|Aaron C.,Aaron C.,aaron,male,1.0,380256.0,male
math|Skowyrski|Adam,Adam,adam,male,0.98,837770.0,male
astro-ph|Gao|He,He,he,male,0.59,10634.0,male
cond-mat|Dolgirev|Pavel E.,Pavel E.,pavel,male,0.99,190101.0,male
physics|Bahl|Gaurav,Gaurav,gaurav,male,1.0,118627.0,male
hep-th|Abbasi|Navid,Navid,navid,male,0.98,7894.0,male
physics|Ho|Wen Wei,Wen Wei,wen,female,0.62,11031.0,female
hep-ph|West|Jennifer Rittenhouse,Jennifer Rittenhouse,jennifer,female,1.0,1102153.0,female
math|Gołębiewska|Anna,Anna,anna,female,0.99,1674217.0,female
cond-mat|Antezza|Mauro,Mauro,mauro,male,1.0,278576.0,male
astro-ph|Vandenbussche|Bart,Bart,bart,male,1.0,99686.0,male
cs|Saxena|Raghuvansh R.,Raghuvansh R.,raghuvansh,male,0.98,39.0,male
hep-th|McPeak|Brian,Brian,brian,male,1.0,860476.0,male
physics|Grieve|Kate,Kate,kate,female,0.99,302484.0,female
astro-ph|Dennihy|Erik,Erik,erik,male,0.99,283358.0,male
q-fin|Vargiolu|Tiziano,Tiziano,tiziano,male,0.99,31941.0,male
cond-mat|King|Andrew D.,Andrew D.,andrew,male,1.0,908188.0,male
astro-ph|Odert|Petra,Petra,petra,female,0.99,278844.0,female
eess|Matthaiou|Michail,Michail,michail,male,1.0,6221.0,male
cs|Feldman|Dan,Dan,dan,male,0.99,552930.0,male
astro-ph|Brandenberger|Robert,Robert,robert,male,1.0,1568940.0,male
hep-th|Gorbunov|Dmitry,Dmitry,dmitry,male,1.0,73708.0,male
cond-mat|Mercurio|Giuseppe,Giuseppe,giuseppe,male,0.99,689947.0,male
math|Jafarpour|Saber,Saber,saber,male,0.97,50325.0,male
physics|Duan|Yao,Yao,yao,male,0.9,19541.0,male
math|Carrillo|Sergio A.,Sergio A.,sergio,male,1.0,809338.0,male
cs|Zhang|Xinglong,Xinglong,xinglong,male,0.98,44.0,male
math|Nochetto|Ricardo H.,Ricardo H.,ricardo,male,1.0,782304.0,male
quant-ph|Shang|Jiangwei,Jiangwei,jiangwei,male,0.86,33.0,male
hep-th|Bullimore|Mathew,Mathew,mathew,male,0.99,61693.0,male
math|Takeda|Masahiro,Masahiro,masahiro,male,1.0,6736.0,male
cs|Spanias|Andreas,Andreas,andreas,male,1.0,341520.0,male
math|Murach|Aleksandr,Aleksandr,aleksandr,male,1.0,46548.0,male
cs|Zuiddam|Jeroen,Jeroen,jeroen,male,1.0,73496.0,male
cond-mat|Gao|Bo,Bo,bo,male,0.77,33097.0,male
cond-mat|Yu|Li,Li,li,female,0.68,39845.0,female
math|Burkart|Jack,Jack,jack,male,0.99,527999.0,male
astro-ph|Singer|Leo,Leo,leo,male,0.96,325331.0,male
physics|Velten|Andreas,Andreas,andreas,male,1.0,341520.0,male
gr-qc|Senovilla|José M. M.,José M. M.,josé,male,0.99,2788243.0,male
gr-qc|Özel|Feryal,Feryal,feryal,female,0.98,4000.0,female
astro-ph|Kim|Jeong-Gyu,Jeong-Gyu,jeong-gyu,male,0.75,2.0,male
astro-ph|Vachaspati|Tanmay,Tanmay,tanmay,male,1.0,10810.0,male
hep-th|Fiol|Bartomeu,Bartomeu,bartomeu,male,0.99,201.0,male
math|Morini|Fiorenza,Fiorenza,fiorenza,female,0.99,5687.0,female
astro-ph|Necib|Lina,Lina,lina,female,0.98,334162.0,female
cond-mat|Goldner|Philippe,Philippe,philippe,male,1.0,357467.0,male
physics|Panzarasa|Pietro,Pietro,pietro,male,1.0,160117.0,male
hep-th|Sánchez|Renato,Renato,renato,male,1.0,194978.0,male
physics|Phang|Sendy,Sendy,sendy,female,0.91,3944.0,female
hep-ph|Muñoz|Luis,Luis,luis,male,1.0,1798323.0,male
eess|Chen|Cheng,Cheng,cheng,male,0.63,13219.0,male
cs|Bourgault|Yves,Yves,yves,male,0.98,62106.0,male
math|Dziubański|Jacek,Jacek,jacek,male,1.0,83390.0,male
cs|Gorce|Jean-Marie,Jean-Marie,jean-marie,male,0.58,24860.0,male
cs|Shin|Soo Young,Soo Young,soo,female,0.7,12353.0,female
hep-th|Gonzalez|Diego,Diego,diego,male,1.0,773465.0,male
cond-mat|Ishibashi|Koji,Koji,koji,male,0.99,8429.0,male
quant-ph|Kaufman|Adam M.,Adam M.,adam,male,0.98,837770.0,male
cond-mat|Cai|Kaiming,Kaiming,kaiming,male,0.94,161.0,male
cond-mat|Bortolotti|Paolo,Paolo,paolo,male,1.0,420714.0,male
cs|Zafari|Faheem,Faheem,faheem,male,0.99,15492.0,male
hep-th|Quevedo|Hernando,Hernando,hernando,male,1.0,31367.0,male
physics|Li|Hebin,Hebin,hebin,male,0.88,32.0,male
cond-mat|Valli|Angelo,Angelo,angelo,male,0.99,336729.0,male
physics|Dhar|Jayabrata,Jayabrata,jayabrata,male,0.95,17.0,male
astro-ph|Ghosh|Shaon,Shaon,shaon,male,0.96,1456.0,male
econ|Mu|Xiaosheng,Xiaosheng,xiaosheng,male,0.8,42.0,male
cond-mat|Berakdar|Jamal,Jamal,jamal,male,0.97,211304.0,male
hep-th|McInnes|Brett,Brett,brett,male,1.0,120729.0,male
